estimate,p.value,conf.low,conf.high,method,alternative,annotation,padj,log_or,log_ci.lo,log_ci.hi,direction,source,model
1.2223550013041726,1.6644553612221632e-4,1.1012728068020077,1.3537075277488302,Fisher's Exact Test for Count Data,two.sided,5_TxWk,9.986732167332978e-4,0.20077932699221954,0.09646660797617265,0.3028471450634853,Age-Hypermethylated,CHMM,chron_signif
0.45081466471169385,7.150127739886232e-5,0.27491240213047946,0.697583813640011,Fisher's Exact Test for Count Data,two.sided,6_EnhG,5.005089417920363e-4,-0.7966989669292611,-1.291302769766825,-0.36013260958085536,Age-Hypermethylated,CHMM,chron_signif
0.448056921594957,1.0533660880060069e-10,0.33301278133166834,0.5903187971249074,Fisher's Exact Test for Count Data,two.sided,7_Enh,1.053366088006007e-9,-0.8028349975066251,-1.0995744073608955,-0.5270925539002703,Age-Hypermethylated,CHMM,chron_signif
0,2.722710974239817e-5,0,0.33051037595788857,Fisher's Exact Test for Count Data,two.sided,8_ZNF/Rpts,2.1781687793918537e-4,-Inf,-Inf,-1.1071172254543393,Age-Hypermethylated,CHMM,chron_signif
0.5099008131824142,0.005107274006094392,0.2849251322252103,0.8428062686187436,Fisher's Exact Test for Count Data,two.sided,9_Het,0.020429096024377567,-0.6735390561342731,-1.2555288271702156,-0.1710181592312307,Age-Hypermethylated,CHMM,chron_signif
1.1168351029523702,0.017678587478475293,1.018977404302071,1.2221036505205345,Fisher's Exact Test for Count Data,two.sided,Promoter,0.053035762435425876,0.11049888425869712,0.01879957961011122,0.20057367754559352,Age-Hypermethylated,CHMM,chron_signif
0.18230718550480118,1.7866886365867545e-60,0.1351846343418183,0.240656103197835,Fisher's Exact Test for Count Data,two.sided,1_TssA,3.3947084095148336e-59,-1.7020621822498312,-2.001113773149986,-1.4243863222504973,Age-Hypomethylated,CHMM,chron_signif
0.8040311124478602,0.01610353543719691,0.6657518720658162,0.9629165811912965,Fisher's Exact Test for Count Data,two.sided,10_TssBiv,0.08051767718598454,-0.21811731347743019,-0.4068382423268726,-0.037788494828812226,Age-Hypomethylated,CHMM,chron_signif
0.30699297438339196,5.126309987241502e-23,0.22530335508981225,0.40885657445326357,Fisher's Exact Test for Count Data,two.sided,11_BivFlnk,7.689464980862253e-22,-1.1809304164014514,-1.490307540000081,-0.8943908581481403,Age-Hypomethylated,CHMM,chron_signif
1.0854165529247493,0.4129774770058466,0.8738053329533169,1.3335282619211088,Fisher's Exact Test for Count Data,two.sided,12_EnhBiv,0.8259549540116932,0.08196383306040686,-0.13489765930956812,0.28782825820695435,Age-Hypomethylated,CHMM,chron_signif
0.6168947995048903,3.956468987725127e-20,0.5504706817276995,0.6893274067243518,Fisher's Exact Test for Count Data,two.sided,13_ReprPC,5.539056582815178e-19,-0.4830567728476431,-0.5969815817713326,-0.3720389296541209,Age-Hypomethylated,CHMM,chron_signif
1.194664038445185,1.2114078315719262e-9,1.128624264435302,1.2638404082044579,Fisher's Exact Test for Count Data,two.sided,14_ReprPCWk,1.0902670484147336e-8,0.1778650064799767,0.12099942591004248,0.234155028421369,Age-Hypomethylated,CHMM,chron_signif
1.2626550141076263,1.3264011388344404e-23,1.2070336311602026,1.320486398314219,Fisher's Exact Test for Count Data,two.sided,15_Quies,2.1222418221351047e-22,0.23321665808169198,0.18816580515737583,0.2780001522962593,Age-Hypomethylated,CHMM,chron_signif
0.4810106565046185,3.5794841963581703e-31,0.41653746652258855,0.5527971996546026,Fisher's Exact Test for Count Data,two.sided,2_TssAFlnk,6.08512313380889e-30,-0.7318658542265352,-0.8757788657845382,-0.5927640722893324,Age-Hypomethylated,CHMM,chron_signif
0.9297420527456992,0.845211356193075,0.5996652540684948,1.3780228902864147,Fisher's Exact Test for Count Data,two.sided,3_TxFlnk,0.845211356193075,-0.0728480939459993,-0.5113836893414629,0.3206497836918288,Age-Hypomethylated,CHMM,chron_signif
1.8298565963485092,1.3645459976539354e-77,1.723645953864105,1.941445782658995,Fisher's Exact Test for Count Data,two.sided,4_Tx,2.865546595073264e-76,0.6042376011317288,0.5444417879637202,0.6634329443085435,Age-Hypomethylated,CHMM,chron_signif
